record_id,base_record_id,earthquake_name,year,station_name,magnitude,r_rup_km,vs30_ms,mechanism,scale_factor,target_pga_g,resulting_pga_g,resulting_pga_ms2,pgv_ms,pgd_m,arias_intensity_ms,d5_95_s,dt,n_steps,duration_s,file_path
RSN0099_PGA_0p400g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,5.791950448019182,0.4,0.4,3.92266,0.9006070131921681,0.5634412080475448,4.139395329336586,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_0p400g.npy
RSN0099_PGA_0p500g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,7.239938060023976,0.5,0.5,4.903325,1.125758766490209,0.7043015100594445,6.467805202088449,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_0p500g.npy
RSN0099_PGA_0p600g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,8.687925672028772,0.6,0.6,5.88399,1.3509105197882505,0.8451618120713228,9.31363949100734,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_0p600g.npy
RSN0099_PGA_0p800g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,11.583900896038363,0.8,0.8,7.84532,1.8012140263843361,1.1268824160950897,16.557581317346344,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_0p800g.npy
RSN0099_PGA_1p000g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,14.479876120047953,1.0,1.0,9.80665,2.251517532980418,1.408603020118889,25.871220808353797,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_1p000g.npy
RSN0099_PGA_1p200g,RSN0099,Northridge-01,1994,Station_Nort_099,6.514092244533892,19.828730688992135,464.2022782961871,Reverse,17.375851344057544,1.2,1.2,11.76798,2.701821039576501,1.6903236241426456,37.25455796402936,14.39,0.01,3212,32.11,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0099_PGA_1p200g.npy
RSN0100_PGA_0p050g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,0.3639577231836303,0.05,0.05,0.4903325,0.07053851140860595,0.06339494372048952,0.0282272894140356,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p050g.npy
RSN0100_PGA_0p100g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,0.7279154463672606,0.1,0.1,0.980665,0.1410770228172119,0.12678988744097905,0.1129091576561424,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p100g.npy
RSN0100_PGA_0p200g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,1.4558308927345212,0.2,0.2,1.96133,0.2821540456344238,0.2535797748819581,0.4516366306245696,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p200g.npy
RSN0100_PGA_0p300g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,2.1837463391017815,0.3,0.3,2.941995,0.42323106845163555,0.38036966232293445,1.0161824189052824,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p300g.npy
RSN0100_PGA_0p400g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,2.9116617854690423,0.4,0.4,3.92266,0.5643080912688476,0.5071595497639162,1.8065465224982784,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p400g.npy
RSN0100_PGA_0p500g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,3.6395772318363027,0.5,0.5,4.903325,0.705385114086059,0.6339494372048904,2.8227289414035543,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p500g.npy
RSN0100_PGA_0p600g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,4.367492678203563,0.6,0.6,5.88399,0.8464621369032711,0.7607393246458689,4.0647296756211295,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p600g.npy
RSN0100_PGA_0p800g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,5.823323570938085,0.8,0.8,7.84532,1.1286161825376952,1.0143190995278324,7.226186089993114,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_0p800g.npy
RSN0100_PGA_1p000g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,7.279154463672605,1.0,1.0,9.80665,1.410770228172118,1.2678988744097808,11.290915765614217,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_1p000g.npy
RSN0100_PGA_1p200g,RSN0100,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_100,6.823682873098608,5.816687270889605,630.4379982578604,Strike-Slip,8.734985356407126,1.2,1.2,11.76798,1.6929242738065422,1.5214786492917378,16.258918702484518,8.37,0.01,3459,34.58,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0100_PGA_1p200g.npy
RSN0101_PGA_0p050g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,0.1975399038646688,0.05,0.05,0.4903325,0.12472256785146774,0.5902232673919282,0.03594668362093864,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p050g.npy
RSN0101_PGA_0p100g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,0.3950798077293376,0.1,0.1,0.980665,0.24944513570293547,1.1804465347838564,0.14378673448375456,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p100g.npy
RSN0101_PGA_0p200g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,0.7901596154586752,0.2,0.2,1.96133,0.49889027140587094,2.360893069567713,0.5751469379350183,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p200g.npy
RSN0101_PGA_0p300g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,1.1852394231880126,0.3,0.3,2.941995,0.7483354071088061,3.541339604351593,1.2940806103537905,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p300g.npy
RSN0101_PGA_0p400g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,1.5803192309173504,0.4,0.4,3.92266,0.9977805428117419,4.721786139135426,2.300587751740073,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p400g.npy
RSN0101_PGA_0p500g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,1.9753990386466878,0.5,0.5,4.903325,1.2472256785146771,5.90223267391934,3.5946683620938518,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p500g.npy
RSN0101_PGA_0p600g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,2.370478846376025,0.6,0.6,5.88399,1.4966708142176122,7.082679208703186,5.176322441415162,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p600g.npy
RSN0101_PGA_0p800g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,3.1606384618347008,0.8,0.8,7.84532,1.9955610856234838,9.443572278270851,9.202351006960292,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_0p800g.npy
RSN0101_PGA_1p000g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,3.9507980772933755,1.0,1.0,9.80665,2.4944513570293543,11.80446534783868,14.378673448375407,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_1p000g.npy
RSN0101_PGA_1p200g,RSN0101,Chi-Chi (Taiwan-01),1999,Station_Chi-_101,7.651128299136956,3.2701468159690177,741.305527618609,Reverse,4.74095769275205,1.2,1.2,11.76798,2.9933416284352243,14.165358417406372,20.70528976566065,13.69,0.01,4121,41.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0101_PGA_1p200g.npy
RSN0102_PGA_0p050g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,0.1992140675486722,0.05,0.05,0.4903325,0.07256888551764094,0.3934993197561751,0.03168894119158002,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p050g.npy
RSN0102_PGA_0p100g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,0.3984281350973444,0.1,0.1,0.980665,0.1451377710352819,0.7869986395123502,0.12675576476632008,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p100g.npy
RSN0102_PGA_0p200g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,0.7968562701946889,0.2,0.2,1.96133,0.2902755420705638,1.5739972790247003,0.5070230590652803,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p200g.npy
RSN0102_PGA_0p300g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,1.1952844052920333,0.3,0.3,2.941995,0.4354133131058457,2.3609959185370224,1.1408018828968856,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p300g.npy
RSN0102_PGA_0p400g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,1.5937125403893777,0.4,0.4,3.92266,0.5805510841411275,3.1479945580494006,2.0280922362611213,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p400g.npy
RSN0102_PGA_0p500g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,1.9921406754867221,0.5,0.5,4.903325,0.7256888551764091,3.934993197561689,3.1688941191580042,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p500g.npy
RSN0102_PGA_0p600g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,2.3905688105840666,0.6,0.6,5.88399,0.8708266262116914,4.721991837074045,4.563207531587542,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p600g.npy
RSN0102_PGA_0p800g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,3.1874250807787554,0.8,0.8,7.84532,1.161102168282255,6.295989116098801,8.112368945044485,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_0p800g.npy
RSN0102_PGA_1p000g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,3.9842813509734443,1.0,1.0,9.80665,1.4513777103528183,7.869986395123378,12.675576476632017,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_1p000g.npy
RSN0102_PGA_1p200g,RSN0102,Kocaeli (Turkey),1999,Station_Koca_102,7.600041317688927,3.050542779829347,748.0063637490929,Strike-Slip,4.781137621168133,1.2,1.2,11.76798,1.7416532524233828,9.44398367414809,18.25283012635017,13.090000000000002,0.01,4081,40.800000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0102_PGA_1p200g.npy
RSN0103_PGA_0p050g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,0.6240615970453416,0.05,0.05,0.4903325,0.19910117921141485,1.5235763478259539,0.0986278668509712,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p050g.npy
RSN0103_PGA_0p100g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,1.2481231940906832,0.1,0.1,0.980665,0.3982023584228297,3.0471526956519077,0.3945114674038848,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p100g.npy
RSN0103_PGA_0p200g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,2.4962463881813663,0.2,0.2,1.96133,0.7964047168456594,6.094305391303815,1.5780458696155393,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p200g.npy
RSN0103_PGA_0p300g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,3.744369582272049,0.3,0.3,2.941995,1.1946070752684899,9.141458086955762,3.5506032066349595,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p300g.npy
RSN0103_PGA_0p400g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,4.992492776362733,0.4,0.4,3.92266,1.5928094336913188,12.18861078260763,6.312183478462157,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p400g.npy
RSN0103_PGA_0p500g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,6.240615970453415,0.5,0.5,4.903325,1.9910117921141501,15.235763478259583,9.862786685097133,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p500g.npy
RSN0103_PGA_0p600g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,7.488739164544098,0.6,0.6,5.88399,2.3892141505369797,18.282916173911524,14.202412826539838,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p600g.npy
RSN0103_PGA_0p800g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,9.984985552725465,0.8,0.8,7.84532,3.1856188673826376,24.37722156521526,25.24873391384863,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_0p800g.npy
RSN0103_PGA_1p000g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,12.48123194090683,1.0,1.0,9.80665,3.9820235842283003,30.471526956519167,39.45114674038853,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_1p000g.npy
RSN0103_PGA_1p200g,RSN0103,Landers,1992,Station_Land_103,7.527200476625931,41.7995872539802,478.3614067535033,Strike-Slip,14.977478329088196,1.2,1.2,11.76798,4.778428301073959,36.56583234782305,56.80965130615935,25.540000000000006,0.01,4023,40.22,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0103_PGA_1p200g.npy
RSN0104_PGA_0p050g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,0.3770265206687357,0.05,0.05,0.4903325,0.03882911357155708,0.04577459132503098,0.017567927812936514,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p050g.npy
RSN0104_PGA_0p100g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,0.7540530413374714,0.1,0.1,0.980665,0.07765822714311416,0.09154918265006196,0.07027171125174606,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p100g.npy
RSN0104_PGA_0p200g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,1.5081060826749428,0.2,0.2,1.96133,0.1553164542862283,0.1830983653001239,0.2810868450069842,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p200g.npy
RSN0104_PGA_0p300g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,2.262159124012414,0.3,0.3,2.941995,0.23297468142934247,0.2746475479501838,0.6324454012657157,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p300g.npy
RSN0104_PGA_0p400g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,3.0162121653498857,0.4,0.4,3.92266,0.3106329085724566,0.3661967306002478,1.1243473800279369,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p400g.npy
RSN0104_PGA_0p500g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,3.770265206687357,0.5,0.5,4.903325,0.38829113571557067,0.45774591325030634,1.7567927812936441,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p500g.npy
RSN0104_PGA_0p600g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,4.524318248024828,0.6,0.6,5.88399,0.46594936285868493,0.5492950959003676,2.5297816050628628,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p600g.npy
RSN0104_PGA_0p800g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,6.032424330699771,0.8,0.8,7.84532,0.6212658171449132,0.7323934612004956,4.4973895201117475,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_0p800g.npy
RSN0104_PGA_1p000g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,7.540530413374714,1.0,1.0,9.80665,0.7765822714311413,0.9154918265006127,7.0271711251745765,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_1p000g.npy
RSN0104_PGA_1p200g,RSN0104,San Fernando,1971,Station_San _104,6.450505095682537,2.621534028662404,548.9004280498692,Reverse,9.048636496049657,1.2,1.2,11.76798,0.9318987257173699,1.0985901918007352,10.119126420251451,4.25,0.01,3161,31.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0104_PGA_1p200g.npy
RSN0105_PGA_0p050g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,0.4724159030570381,0.05,0.05,0.4903325,0.1175877565684495,0.19223352572680677,0.06015728229574142,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p050g.npy
RSN0105_PGA_0p100g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,0.9448318061140762,0.1,0.1,0.980665,0.235175513136899,0.38446705145361354,0.24062912918296567,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p100g.npy
RSN0105_PGA_0p200g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,1.8896636122281525,0.2,0.2,1.96133,0.470351026273798,0.7689341029072271,0.9625165167318627,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p200g.npy
RSN0105_PGA_0p300g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,2.8344954183422284,0.3,0.3,2.941995,0.7055265394106969,1.1534011543608373,2.165662162646691,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p300g.npy
RSN0105_PGA_0p400g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,3.779327224456305,0.4,0.4,3.92266,0.940702052547596,1.5378682058144542,3.8500660669274507,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p400g.npy
RSN0105_PGA_0p500g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,4.724159030570381,0.5,0.5,4.903325,1.1758775656844962,1.922335257268066,6.015728229574142,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p500g.npy
RSN0105_PGA_0p600g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,5.668990836684457,0.6,0.6,5.88399,1.4110530788213937,2.3068023087216747,8.662648650586764,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p600g.npy
RSN0105_PGA_0p800g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,7.55865444891261,0.8,0.8,7.84532,1.881404105095192,3.0757364116289083,15.400264267709803,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_0p800g.npy
RSN0105_PGA_1p000g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,9.448318061140762,1.0,1.0,9.80665,2.3517551313689924,3.844670514536132,24.06291291829657,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_1p000g.npy
RSN0105_PGA_1p200g,RSN0105,Hector Mine,1999,Station_Hect_105,7.18264017378736,18.51395516379049,392.9972801171429,Strike-Slip,11.337981673368914,1.2,1.2,11.76798,2.8221061576427875,4.613604617443349,34.650594602347056,16.17,0.01,3746,37.45,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0105_PGA_1p200g.npy
RSN0106_PGA_0p050g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,1.2438347327528934,0.05,0.05,0.4903325,0.1449903572362582,0.3849892461127998,0.11294850619962529,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p050g.npy
RSN0106_PGA_0p100g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,2.4876694655057867,0.1,0.1,0.980665,0.2899807144725164,0.7699784922255996,0.45179402479850117,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p100g.npy
RSN0106_PGA_0p200g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,4.975338931011573,0.2,0.2,1.96133,0.5799614289450328,1.539956984451199,1.8071760991940047,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p200g.npy
RSN0106_PGA_0p300g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,7.46300839651736,0.3,0.3,2.941995,0.8699421434175508,2.309935476676809,4.066146223186502,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p300g.npy
RSN0106_PGA_0p400g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,9.950677862023147,0.4,0.4,3.92266,1.1599228578900656,3.079913968902398,7.228704396776019,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p400g.npy
RSN0106_PGA_0p500g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,12.438347327528932,0.5,0.5,4.903325,1.4499035723625835,3.849892461128009,11.294850619962519,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p500g.npy
RSN0106_PGA_0p600g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,14.92601679303472,0.6,0.6,5.88399,1.7398842868351017,4.619870953353618,16.264584892746008,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p600g.npy
RSN0106_PGA_0p800g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,19.901355724046294,0.8,0.8,7.84532,2.319845715780131,6.159827937804796,28.914817587104075,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_0p800g.npy
RSN0106_PGA_1p000g,RSN0106,Duzce (Turkey),1999,Station_Duzc_106,7.047148672364419,76.46484400459707,224.83893302606137,Strike-Slip,24.876694655057864,1.0,1.0,9.80665,2.899807144725167,7.699784922256018,45.179402479850076,23.5,0.01,3638,36.37,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0106_PGA_1p000g.npy
